word,ipa,x1,x2,x3,x4,x5,x6,x7_hz,x7_norm,x8,x9_re,x9_norm,x10,x11,x11_ord,x12,L,a,b,x13_accent,x13_status,x14_contour,x15_meter,x16_regularity,tau,morph_type,d_source,generated,ud_atype,ud_kana,ud_mora,accent_class,accent_default,accent_variant,accent_src
ぶつくさ,butsukusa,5,6,5,8,6,4,380.0,3.38,6,5000.0,6.65,6,c,2,#708090,52.8,-2.1,-10.6,5,prior_pending_realaudio,6.57,7.4,3.82,0.329,COMPOUND(複合・異種),measured,False,1,ブツクサ,4,atamadaka_頭高,front,false,whole
ぶらぶら,buɾabuɾa,5,3,2,1,8,5,280.0,2.61,3,3500.0,6.04,6,mc,3,#8B4513,37.5,26.4,41.0,4,prior_pending_realaudio,5.04,8.35,2.83,0.447,REDUP(畳語・同一),measured,False,0,ブラブラ,4,heiban_平板,flat,false,whole
ぶらり,buɾaɾi,4,6,6,4,8,4,320.0,2.94,6,4000.0,6.27,5,mc,3,#A0522D,43.8,29.3,35.6,4,prior_pending_realaudio,5.84,7.4,2.86,0.357,RI(り単発),measured,False,2,ブラリ,3,nakadaka/odaka_核2,back,true,whole
ぶりしゃり,buɾiɕaɾi,7,8,8,8,3,4,550.0,4.32,7,11000.0,7.98,7,c,2,#FFFFFF,100.0,-0.0,0.0,5,prior_pending_realaudio,7.05,6.55,3.57,0.326,COMPOUND(複合・異種),measured,False,0,ブリ,2,heiban_平板,flat,false,firsttoken
ぶるぶる,buɾubuɾu,7,7,4,9,5,5,200.0,1.75,7,9000.0,7.64,8,ccc,0,#0000FF,32.3,79.2,-107.9,4,prior_pending_realaudio,4.95,7.94,3.7,0.431,REDUP(畳語・同一),measured,False,1,ブルブル,4,atamadaka_頭高,front,false,whole
ぶわぶわ,buwabuwa,6,4,2,2,9,6,220.0,2.0,2,6000.0,6.95,7,h,6,#FF8C00,69.5,36.8,75.5,4,prior_pending_realaudio,5.07,8.27,3.83,0.413,REDUP(畳語・同一),measured,False,0,ブワブワ,4,heiban_平板,flat,false,whole
ぶんぶん,bumbuŋ,7,6,9,3,8,4,180.0,1.49,4,16000.0,8.62,9,h,6,#191970,15.9,31.7,-49.6,4,prior_pending_realaudio,5.01,7.99,2.94,0.444,REDUP(畳語・同一),measured,False,1,ブンブン,4,atamadaka_頭高,front,false,whole
ぶーぶー,buːbuː,6,2,5,2,7,7,160.0,1.19,0,1200.0,4.22,8,c,2,#8B0000,28.1,51.0,41.3,4,prior_pending_realaudio,5.05,8.05,3.11,0.387,REDUP(畳語・同一),measured,False,1,ブー,2,atamadaka_頭高,front,false,firsttoken
ぷい,pui,3,8,8,6,8,4,600.0,4.54,8,9000.0,7.64,7,h,6,#FFFFFF,100.0,-0.0,0.0,3,prior_pending_realaudio,7.05,5.66,7.88,0.313,OTHER(単発),measured,False,0,プイ,2,heiban_平板,flat,false,whole
ぷかぷか,pukapuka,2,3,2,1,9,3,450.0,3.81,3,100.0,0.0,3,mh,5,#F0FFFF,98.9,-4.9,-1.7,4,prior_pending_realaudio,5.22,8.81,2.71,0.385,REDUP(畳語・同一),measured,False,1,プカプカ,4,atamadaka_頭高,front,false,whole
ぷくっ,pukuʔ,4,9,9,8,7,7,350.0,3.17,9,15000.0,8.51,9,mh,5,#FFB6C1,81.1,28.0,5.0,2,prior_pending_realaudio,9.0,3.32,0,0.367,Q(促音単発),measured,False,2,プクッ,3,nakadaka/odaka_核2,back,true,whole
ぷよぷよ,pujopujo,3,2,1,4,9,9,220.0,2.0,2,500.0,2.73,9,mh,5,#FF69B4,65.5,64.2,-10.6,4,prior_pending_realaudio,5.02,8.79,3.42,0.429,REDUP(畳語・同一),measured,False,1,プヨプヨ,4,atamadaka_頭高,front,false,whole
ぷりぷり,puɾipuɾi,4,7,7,7,6,8,550.0,4.32,6,4000.0,6.27,8,h,6,#FF1493,56.0,84.5,-5.7,4,prior_pending_realaudio,5.15,7.93,2.75,0.385,REDUP(畳語・同一),measured,False,1,プリプリ,4,atamadaka_頭高,front,false,whole
ぷんぷん,pumpuŋ,5,6,8,9,5,6,400.0,3.51,5,9000.0,7.64,9,hh,7,#FF0000,53.2,80.1,67.2,4,prior_pending_realaudio,4.99,8.03,3.42,0.439,REDUP(畳語・同一),measured,False,1,プンプン,4,atamadaka_頭高,front,false,whole
へたへた,hetaheta,5,3,1,4,8,6,250.0,2.32,5,500.0,2.73,5,mc,3,#708090,52.8,-2.1,-10.6,4,prior_pending_realaudio,5.12,8.69,3.4,0.413,REDUP(畳語・同一),measured,False,1,ヘタヘタ,4,atamadaka_頭高,front,false,whole
へとへと,hetoheto,7,2,1,6,7,7,200.0,1.75,6,300.0,1.87,6,c,2,#2F4F4F,31.3,-11.7,-3.7,4,prior_pending_realaudio,5.02,9.0,2.56,0.457,REDUP(畳語・同一),measured,False,0,ヘトヘト,4,heiban_平板,flat,false,whole
へどもど,hedomodo,4,7,3,7,6,5,380.0,3.38,7,6000.0,6.95,6,h,6,#BDB76B,73.4,-8.8,39.3,5,prior_pending_realaudio,6.05,7.37,4.42,0.336,COMPOUND(複合・異種),measured,False,1,ヘドモド,4,atamadaka_頭高,front,false,whole
へなへな,henahena,1,2,1,1,9,7,220.0,2.0,2,400.0,2.35,6,mh,5,#F5F5DC,95.9,-4.2,12.0,4,prior_pending_realaudio,5.07,8.61,3.35,0.431,REDUP(畳語・同一),measured,False,1,ヘナヘナ,4,atamadaka_頭高,front,false,whole
へらへら,heɾaheɾa,1,5,3,0,9,4,600.0,4.54,3,3000.0,5.78,3,h,6,#FFFFE0,99.3,-5.1,14.8,4,prior_pending_realaudio,5.07,8.14,4.27,0.455,REDUP(畳語・同一),measured,False,1,ヘラヘラ,4,atamadaka_頭高,front,false,whole
べたべた,betabeta,6,3,2,9,4,9,200.0,1.75,4,1200.0,4.22,9,mc,3,#8B4513,37.5,26.4,41.0,4,prior_pending_realaudio,4.97,8.62,3.24,0.451,REDUP(畳語・同一),measured,False,1,ベタベタ,4,atamadaka_頭高,front,false,whole
べったり,bettaɾi,7,2,5,9,3,9,180.0,1.49,7,900.0,3.73,9,mc,3,#556B2F,42.2,-18.8,30.6,5,prior_pending_realaudio,5.68,7.16,2.51,0.359,COMPOUND(複合・異種),measured,False,3,ベッタリ,4,nakadaka/odaka_核3,back,true,whole
べとべと,betobeto,7,2,1,8,5,9,150.0,1.03,3,1000.0,3.91,9,mc,3,#4B3621,24.5,6.4,16.8,4,prior_pending_realaudio,4.99,8.62,3.21,0.415,REDUP(畳語・同一),measured,False,1,ベトベト,4,atamadaka_頭高,front,false,whole
べらべら,beɾabeɾa,5,6,5,1,8,4,450.0,3.81,4,14000.0,8.39,6,h,6,#FF8C00,69.5,36.8,75.5,4,prior_pending_realaudio,5.14,8.48,3.14,0.441,REDUP(畳語・同一),measured,False,1,ベラベラ,4,atamadaka_頭高,front,false,whole
ぺこぺこ,pekopeko,3,7,5,3,6,3,500.0,4.07,6,5000.0,6.65,5,h,6,#FFD700,86.9,-1.9,87.1,4,prior_pending_realaudio,5.32,8.43,1.83,0.425,REDUP(畳語・同一),measured,False,0,ペコペコ,4,heiban_平板,flat,false,whole
ぺしゃり,peɕaɾi,5,8,7,6,7,8,350.0,3.17,8,9000.0,7.64,8,mc,3,#808080,53.6,-0.0,0.0,4,prior_pending_realaudio,8.62,3.91,0,0.313,RI(り単発),measured,False,2,ペシャリ,3,nakadaka/odaka_核2,back,true,whole
ぺちゃくちゃ,petɕakutɕa,3,6,4,2,7,9,450.0,3.81,5,15000.0,8.51,9,h,6,#FF69B4,65.5,64.2,-10.6,5,prior_pending_realaudio,5.56,7.87,2.21,0.342,COMPOUND(複合・異種),measured,False,1,ペチャクチャ,4,atamadaka_頭高,front,false,whole
ぺちゃんこ,petɕaŋko,6,8,5,8,5,8,280.0,2.61,8,3000.0,5.78,9,mc,3,#708090,52.8,-2.1,-10.6,5,prior_pending_realaudio,8.4,3.91,8,0.298,COMPOUND(複合・異種),measured,False,2,ペチャンコ,4,nakadaka/odaka_核2,back,true,whole
ぺったんぺったん,pettampettaŋ,6,7,8,7,4,8,220.0,2.0,7,11000.0,7.98,9,mh,5,#FFFFFF,100.0,-0.0,0.0,4,prior_pending_realaudio,5.15,8.62,2.7,0.406,REDUP(畳語・同一),measured,False,3,ペッタン,4,nakadaka/odaka_核3,back,true,firsttoken
ぺりぺり,peɾipeɾi,3,8,7,8,3,0,1800.0,7.32,8,12000.0,8.13,6,c,2,#FFFFFF,100.0,-0.0,0.0,4,prior_pending_realaudio,4.92,5.15,6.21,0.489,REDUP(畳語・同一),measured,False,1,ペリペリ,4,atamadaka_頭高,front,false,whole
ぺろっ,peɾoʔ,2,9,8,4,8,9,1100.0,6.07,9,14000.0,8.39,9,mh,5,#FFB6C1,81.1,28.0,5.0,2,prior_pending_realaudio,9.0,4.95,0,0.366,Q(促音単発),measured,False,2,ペロッ,3,nakadaka/odaka_核2,back,true,whole
ぺろぺろ,peɾopeɾo,2,5,4,2,9,9,450.0,3.81,4,2500.0,5.47,9,mh,5,#FFC0CB,83.6,24.1,3.3,4,prior_pending_realaudio,5.29,8.45,3.28,0.39,REDUP(畳語・同一),measured,False,1,ペロペロ,4,atamadaka_頭高,front,false,whole
ほいほい,hoihoi,2,8,4,1,9,3,1000.0,5.83,7,8000.0,7.44,4,h,6,#FFFFFF,100.0,-0.0,0.0,4,prior_pending_realaudio,5.01,8.31,2.84,0.436,REDUP(畳語・同一),measured,False,1,ホイホイ,4,atamadaka_頭高,front,false,whole
ほうほけきょ,houhokekjo,2,4,7,2,8,4,1800.0,7.32,3,12000.0,8.13,6,h,6,#ADFF2F,92.0,-52.5,81.9,3,prior_pending_realaudio,5.69,7.5,3.58,0.414,OTHER(単発),measured,False,4,ホウホケキョ,5,nakadaka/odaka_核4,back,true,whole
ほかほか,hokahoka,3,2,2,0,9,5,420.0,3.63,1,400.0,2.35,4,hh,7,#FF4500,57.6,67.8,69.0,4,prior_pending_realaudio,5.07,8.15,4.55,0.412,REDUP(畳語・同一),measured,False,1,ホカホカ,4,atamadaka_頭高,front,false,whole
ほくほく,hokuhoku,4,4,4,5,6,3,350.0,3.17,5,1200.0,4.22,5,hh,7,#DAA520,70.8,8.5,68.8,4,prior_pending_realaudio,5.14,8.68,3.14,0.447,REDUP(畳語・同一),measured,False,1,ホクホク,4,atamadaka_頭高,front,false,whole
ほたほた,hotahota,6,5,3,4,8,8,250.0,2.32,5,2000.0,5.09,8,mc,3,#8B4513,37.5,26.4,41.0,4,prior_pending_realaudio,5.25,8.53,3.25,0.398,REDUP(畳語・同一),measured,False,1,ホタホタ,4,atamadaka_頭高,front,false,whole
ほっ,hoʔ,1,9,9,4,9,4,500.0,4.07,9,15000.0,8.51,9,h,6,#FFFFFF,100.0,-0.0,0.0,2,prior_pending_realaudio,0.52,4.95,0,0.467,Q(促音単発),measured,False,1,ホッ,2,atamadaka_頭高,front,false,whole
ほっそり,hossoɾi,1,3,6,8,9,1,1400.0,6.68,6,900.0,3.73,8,0,4,#FFFFFF,100.0,-0.0,0.0,5,prior_pending_realaudio,6.38,5.99,4.79,0.381,COMPOUND(複合・異種),measured,False,3,ホッソリ,4,nakadaka/odaka_核3,back,true,whole
ほつほつ,hotsuhotsu,3,7,6,8,7,4,900.0,5.56,7,6000.0,6.95,6,mc,3,#808080,53.6,-0.0,0.0,4,prior_pending_realaudio,5.14,8.3,3.43,0.449,REDUP(畳語・同一),measured,False,1,ホツホツ,4,atamadaka_頭高,front,false,whole
ほとほと,hotohoto,6,2,3,7,7,6,280.0,2.61,4,500.0,2.73,7,c,2,#483D8B,30.8,26.1,-42.1,4,prior_pending_realaudio,5.01,8.66,3.12,0.455,REDUP(畳語・同一),measured,False,0,ホトホト,4,heiban_平板,flat,false,whole
ほやほや,hojahoja,2,4,3,0,9,7,480.0,3.97,2,800.0,3.53,3,hh,7,#FFE4E1,92.7,8.7,4.8,4,prior_pending_realaudio,5.04,8.63,3.21,0.413,REDUP(畳語・同一),measured,False,0,ホヤホヤ,4,heiban_平板,flat,false,whole
ほろっ,hoɾoʔ,2,9,7,5,9,5,550.0,4.32,9,11000.0,7.98,9,mc,3,#FFFFFF,100.0,-0.0,0.0,2,prior_pending_realaudio,9.0,3.32,0,0.436,Q(促音単発),measured,False,2,ホロッ,3,nakadaka/odaka_核2,back,true,whole
ほんのり,honnoɾi,2,2,3,2,9,4,400.0,3.51,4,600.0,3.04,3,mh,5,#FFF0F5,96.1,5.9,-0.6,5,prior_pending_realaudio,5.55,7.23,4.09,0.377,COMPOUND(複合・異種),measured,False,3,ホンノリ,4,nakadaka/odaka_核3,back,true,whole
ほんわか,hoŋwaka,1,1,1,0,9,4,320.0,2.94,1,200.0,1.18,2,hh,7,#FFFACD,97.6,-5.4,22.2,5,prior_pending_realaudio,5.28,8.0,2.87,0.338,COMPOUND(複合・異種),measured,False,3,ホンワカ,4,nakadaka/odaka_核3,back,true,whole
ほーほー,hoːhoː,3,1,4,2,9,3,250.0,2.32,0,1200.0,4.22,4,mh,5,#F5F5F5,96.5,-0.0,0.0,4,prior_pending_realaudio,5.05,7.71,4.89,0.381,REDUP(畳語・同一),measured,False,0,ホウ,2,heiban_平板,flat,false,firsttoken
ぼけっ,bokeʔ,6,9,3,9,7,4,300.0,2.78,9,15000.0,8.51,8,0,4,#FFFFFF,100.0,-0.0,0.0,2,prior_pending_realaudio,0.98,4.95,0,0.435,Q(促音単発),measured,False,2,ボケ,2,nakadaka/odaka_核2,back,true,firsttoken
ぼこぼこ,bokoboko,7,6,6,4,6,9,180.0,1.49,5,2500.0,5.47,9,mh,5,#8B4513,37.5,26.4,41.0,4,prior_pending_realaudio,5.05,8.44,2.41,0.441,REDUP(畳語・同一),measured,False,0,ボコボコ,4,heiban_平板,flat,false,whole
ぼさっ,bosaʔ,6,9,4,9,7,1,400.0,3.51,9,14000.0,8.39,8,c,2,#000000,0.0,0.0,0.0,2,prior_pending_realaudio,0.62,4.95,0,0.439,Q(促音単発),measured,False,2,ボサッ,3,nakadaka/odaka_核2,back,true,whole
ぼさぼさ,bosabosa,5,3,1,7,7,0,550.0,4.32,3,9000.0,7.64,4,c,2,#8B4513,37.5,26.4,41.0,4,prior_pending_realaudio,5.1,8.09,3.75,0.454,REDUP(畳語・同一),measured,False,0,ボサボサ,4,heiban_平板,flat,false,whole
ぼそぼそ,bosoboso,5,4,2,8,7,1,500.0,4.07,4,8000.0,7.44,5,c,2,#708090,52.8,-2.1,-10.6,4,prior_pending_realaudio,5.01,8.21,2.6,0.456,REDUP(畳語・同一),measured,False,1,ボソボソ,4,atamadaka_頭高,front,false,whole
ぼたり,botaɾi,7,8,8,7,6,9,240.0,2.22,7,3500.0,6.04,9,mc,3,#556B2F,42.2,-18.8,30.6,4,prior_pending_realaudio,5.83,6.99,0.73,0.329,RI(り単発),measured,False,2,ボタリ,3,nakadaka/odaka_核2,back,true,whole
ぼちぼち,botɕibotɕi,5,4,4,6,7,5,400.0,3.51,5,2000.0,5.09,6,mh,5,#FFFFFF,100.0,-0.0,0.0,4,prior_pending_realaudio,5.04,8.37,3.54,0.452,REDUP(畳語・同一),measured,False,1,ボチボチ,4,atamadaka_頭高,front,false,whole
ぼちゃん,botɕaŋ,8,8,9,8,5,9,140.0,0.85,8,18000.0,8.82,9,mc,3,#0000CD,25.0,67.2,-91.5,3,prior_pending_realaudio,2.97,3.84,0,0.3,N(撥音単発),measured,False,1,ボ,1,atamadaka_頭高,front,false,firsttoken
ぼってり,botteɾi,8,2,5,9,4,9,160.0,1.19,7,1200.0,4.22,9,mc,3,#8B4513,37.5,26.4,41.0,5,prior_pending_realaudio,5.84,7.48,2.89,0.361,COMPOUND(複合・異種),measured,False,3,ボッテリ,4,nakadaka/odaka_核3,back,true,whole
ぼてぼて,botebote,8,3,2,7,5,9,140.0,0.85,3,1100.0,4.07,9,mc,3,#4B3621,24.5,6.4,16.8,4,prior_pending_realaudio,5.07,8.58,2.52,0.402,REDUP(畳語・同一),measured,False,1,ボテボテ,4,atamadaka_頭高,front,false,whole
ぼやぼや,bojaboja,5,2,1,4,8,5,300.0,2.78,2,1000.0,3.91,5,h,6,#BDB76B,73.4,-8.8,39.3,4,prior_pending_realaudio,5.06,8.3,3.61,0.432,REDUP(畳語・同一),measured,False,1,ボヤボヤ,4,atamadaka_頭高,front,false,whole
ぼりぼり,boɾiboɾi,7,7,7,8,2,0,500.0,4.07,7,12000.0,8.13,7,c,2,#8B4513,37.5,26.4,41.0,4,prior_pending_realaudio,5.47,7.75,4.97,0.442,REDUP(畳語・同一),measured,False,1,ボリボリ,4,atamadaka_頭高,front,false,whole
ぼんやり,boŋjaɾi,6,1,1,9,7,6,180.0,1.49,2,200.0,1.18,8,c,2,#708090,52.8,-2.1,-10.6,5,prior_pending_realaudio,5.21,8.27,2.3,0.353,COMPOUND(複合・異種),measured,False,3,ボンヤリ,4,nakadaka/odaka_核3,back,true,whole
ぽいぽい,poipoi,3,8,4,1,9,3,900.0,5.56,7,9000.0,7.64,5,h,6,#FFFFFF,100.0,-0.0,0.0,4,prior_pending_realaudio,5.15,7.68,3.54,0.44,REDUP(畳語・同一),measured,False,1,ポイポイ,4,atamadaka_頭高,front,false,whole
ぽかぽか,pokapoka,3,2,2,0,9,4,450.0,3.81,2,500.0,2.73,3,hh,7,#FF4500,57.6,67.8,69.0,4,prior_pending_realaudio,5.08,8.61,3.08,0.431,REDUP(畳語・同一),measured,False,1,ポカポカ,4,atamadaka_頭高,front,false,whole
ぽかり,pokaɾi,3,8,8,5,9,3,550.0,4.32,7,8000.0,7.44,8,h,6,#FFFFFF,100.0,-0.0,0.0,4,prior_pending_realaudio,6.24,6.03,3.1,0.344,RI(り単発),measured,False,2,ポカリ,3,nakadaka/odaka_核2,back,true,whole
ぽきっ,pokiʔ,4,9,9,9,2,0,1500.0,6.86,9,16000.0,8.62,9,c,2,#FFFFFF,100.0,-0.0,0.0,2,prior_pending_realaudio,9.0,3.32,0,0.357,Q(促音単発),measured,False,2,ポキッ,3,nakadaka/odaka_核2,back,true,whole
ぽきぽき,pokipoki,4,8,7,8,2,0,1400.0,6.68,8,14000.0,8.39,7,c,2,#CD853F,61.8,21.4,47.9,4,prior_pending_realaudio,5.41,5.15,6.03,0.443,REDUP(畳語・同一),measured,False,1,ポキポキ,4,atamadaka_頭高,front,false,whole
ぽきり,pokiɾi,4,8,8,7,3,0,1200.0,6.29,7,10000.0,7.82,8,c,2,#FFFFFF,100.0,-0.0,0.0,4,prior_pending_realaudio,6.94,6.99,1.95,0.363,RI(り単発),measured,False,2,ポキリ,3,nakadaka/odaka_核2,back,true,whole
ぽたぽた,potapota,5,6,3,3,9,9,300.0,2.78,5,1500.0,4.6,9,mh,5,#4169E1,47.8,26.3,-65.3,4,prior_pending_realaudio,5.1,8.56,3.39,0.438,REDUP(畳語・同一),measured,False,1,ポタポタ,4,atamadaka_頭高,front,false,whole
ぽっかり,pokkaɾi,3,4,7,2,9,3,400.0,3.51,7,4000.0,6.27,8,h,6,#FFFFFF,100.0,-0.0,0.0,5,prior_pending_realaudio,7.43,6.4,3.13,0.338,COMPOUND(複合・異種),measured,False,3,ポッカリ,4,nakadaka/odaka_核3,back,true,whole
ぽっくり,pokkuɾi,4,7,5,8,7,4,350.0,3.17,8,1800.0,4.91,7,mh,5,#DEB887,77.0,7.0,30.0,5,prior_pending_realaudio,9.0,4.89,1.04,0.276,COMPOUND(複合・異種),measured,False,3,ポックリ,4,nakadaka/odaka_核3,back,true,whole
ぽっちゃり,pottɕaɾi,4,2,4,6,8,9,300.0,2.78,5,1100.0,4.07,9,mh,5,#FFB6C1,81.1,28.0,5.0,5,prior_pending_realaudio,5.19,8.29,3.04,0.379,COMPOUND(複合・異種),measured,False,3,ポッチャリ,4,nakadaka/odaka_核3,back,true,whole
ぽっぽ,poppo,4,6,6,4,8,5,400.0,3.51,7,6000.0,6.95,7,hh,7,#FF0000,53.2,80.1,67.2,2,prior_pending_realaudio,8.15,5.39,8.12,0.365,Q(促音単発),measured,False,1,ポッポ,3,atamadaka_頭高,front,false,whole
ぽつぽつ,potsupotsu,3,7,6,8,8,6,700.0,4.93,7,5000.0,6.65,6,mc,3,#808080,53.6,-0.0,0.0,4,prior_pending_realaudio,5.13,8.3,4.33,0.453,REDUP(畳語・同一),measured,False,1,ポツポツ,4,atamadaka_頭高,front,false,whole
ぽろぽろ,poɾopoɾo,2,5,3,2,9,8,450.0,3.81,4,3000.0,5.78,7,mc,3,#FFFFFF,100.0,-0.0,0.0,4,prior_pending_realaudio,5.17,8.45,3.34,0.412,REDUP(畳語・同一),measured,False,1,ポロポロ,4,atamadaka_頭高,front,false,whole
ぽんぽん,pompoŋ,4,7,8,4,6,4,320.0,2.94,6,12000.0,8.13,8,h,6,#FFFFFF,100.0,-0.0,0.0,4,prior_pending_realaudio,5.21,8.11,3.6,0.434,REDUP(畳語・同一),measured,False,1,ポンポン,4,atamadaka_頭高,front,false,whole
まごまご,maɡomaɡo,4,6,2,5,7,4,320.0,2.94,4,1200.0,4.22,4,mc,3,#BDB76B,73.4,-8.8,39.3,4,prior_pending_realaudio,5.07,8.48,3.4,0.432,REDUP(畳語・同一),measured,False,1,マゴマゴ,4,atamadaka_頭高,front,false,whole
まじまじ,madʑimadʑi,5,2,9,9,4,6,280.0,2.61,2,500.0,2.73,8,mc,3,#000000,0.0,0.0,0.0,4,prior_pending_realaudio,5.02,8.09,3.38,0.434,REDUP(畳語・同一),measured,False,3,マジマジ,4,nakadaka/odaka_核3,back,true,whole
まるまる,maɾumaɾu,3,2,3,2,9,7,350.0,3.17,2,400.0,2.35,3,mh,5,#FFFFFF,100.0,-0.0,0.0,4,prior_pending_realaudio,5.07,8.61,3.34,0.428,REDUP(畳語・同一),measured,False,3,マルマル,4,nakadaka/odaka_核3,back,true,whole
まんじり,mandʑiɾi,4,1,6,9,5,6,220.0,2.0,1,300.0,1.87,7,mc,3,#483D8B,30.8,26.1,-42.1,5,prior_pending_realaudio,5.26,7.92,2.97,0.33,COMPOUND(複合・異種),measured,False,3,マンジリ,4,nakadaka/odaka_核3,back,true,whole
みしみし,miɕimiɕi,5,7,6,9,3,2,1400.0,6.68,7,11000.0,7.98,7,c,2,#556B2F,42.2,-18.8,30.6,4,prior_pending_realaudio,4.81,6.84,8.31,0.443,REDUP(畳語・同一),measured,False,1,ミシミシ,4,atamadaka_頭高,front,false,whole
みっちり,mittɕiɾi,6,4,8,9,3,5,800.0,5.26,8,4000.0,6.27,9,mc,3,#708090,52.8,-2.1,-10.6,5,prior_pending_realaudio,8.11,2.4,8,0.296,COMPOUND(複合・異種),measured,False,3,ミッチリ,4,nakadaka/odaka_核3,back,true,whole
むかむか,mukamuka,6,6,5,8,6,8,240.0,2.22,5,1500.0,4.6,9,h,6,#FF4500,57.6,67.8,69.0,4,prior_pending_realaudio,5.06,8.31,3.22,0.439,REDUP(畳語・同一),measured,False,1,ムカムカ,4,atamadaka_頭高,front,false,whole
むくむく,mukumuku,5,4,6,4,7,7,220.0,2.0,3,1200.0,4.22,8,mh,5,#F5F5F5,96.5,-0.0,0.0,4,prior_pending_realaudio,5.02,8.65,3.69,0.431,REDUP(畳語・同一),measured,False,1,ムクムク,4,atamadaka_頭高,front,false,whole
むしむし,muɕimuɕi,4,1,1,8,8,9,450.0,3.81,1,800.0,3.53,9,hh,7,#708090,52.8,-2.1,-10.6,4,prior_pending_realaudio,5.17,8.5,4.83,0.359,REDUP(畳語・同一),measured,False,1,ムシムシ,4,atamadaka_頭高,front,false,whole
むしゃむしゃ,muɕamuɕa,5,7,4,3,6,8,500.0,4.07,5,9000.0,7.64,7,h,6,#8B4513,37.5,26.4,41.0,4,prior_pending_realaudio,5.18,8.01,3.33,0.408,REDUP(畳語・同一),measured,False,1,ムシャムシャ,4,atamadaka_頭高,front,false,whole
むすっ,musuʔ,5,9,8,9,6,2,600.0,4.54,9,12000.0,8.13,9,c,2,#000000,0.0,0.0,0.0,2,prior_pending_realaudio,9.0,3.32,0,0.321,Q(促音単発),measured,False,2,ムスッ,3,nakadaka/odaka_核2,back,true,whole
むず,muzu,5,8,9,7,4,4,250.0,2.32,8,6000.0,6.95,8,mc,3,#FFFFFF,100.0,-0.0,0.0,3,prior_pending_realaudio,7.79,6.28,5.56,0.292,OTHER(単発),measured,False,1,ム,1,atamadaka_頭高,front,false,firsttoken
むずむず,muzumuzu,4,5,2,9,5,4,280.0,2.61,4,4500.0,6.47,7,mh,5,#DAA520,70.8,8.5,68.8,4,prior_pending_realaudio,4.97,8.65,2.98,0.443,REDUP(畳語・同一),measured,False,1,ムズムズ,4,atamadaka_頭高,front,false,whole
むちむち,mutɕimutɕi,5,3,4,8,5,9,320.0,2.94,4,1000.0,3.91,9,mh,5,#FFB6C1,81.1,28.0,5.0,4,prior_pending_realaudio,5.01,8.62,2.91,0.45,REDUP(畳語・同一),measured,False,1,ムチムチ,4,atamadaka_頭高,front,false,whole
むっ,muʔ,6,9,8,9,4,5,220.0,2.0,9,15000.0,8.51,9,c,2,#FF0000,53.2,80.1,67.2,2,prior_pending_realaudio,9.0,3.32,0,0.299,Q(促音単発),measured,False,0,ムッ,2,heiban_平板,flat,false,whole
むっくり,mukkuɾi,5,8,7,6,7,3,350.0,3.17,8,8000.0,7.44,8,mh,5,#FFFFFF,100.0,-0.0,0.0,5,prior_pending_realaudio,9.0,4.9,5.83,0.308,COMPOUND(複合・異種),measured,False,3,ムックリ,4,nakadaka/odaka_核3,back,true,whole
むっつり,muttsuɾi,6,2,3,9,5,2,400.0,3.51,7,600.0,3.04,9,c,2,#000000,0.0,0.0,0.0,5,prior_pending_realaudio,5.87,7.16,6.91,0.36,COMPOUND(複合・異種),measured,False,3,ムッツリ,4,nakadaka/odaka_核3,back,true,whole
むにゃむにゃ,muɲamuɲa,2,1,1,2,9,9,180.0,1.49,1,400.0,2.35,9,mh,5,#F5DEB3,89.4,1.5,24.0,4,prior_pending_realaudio,5.06,8.3,3.12,0.421,REDUP(畳語・同一),measured,False,1,ムニャムニャ,4,atamadaka_頭高,front,false,whole
むらむら,muɾamuɾa,5,6,5,3,8,6,320.0,2.94,4,5500.0,6.81,7,hh,7,#FF00FF,60.3,98.2,-60.8,4,prior_pending_realaudio,5.0,7.99,3.54,0.443,REDUP(畳語・同一),measured,False,1,ムラムラ,4,atamadaka_頭高,front,false,whole
むんむん,mummuŋ,6,2,3,9,7,9,200.0,1.75,2,900.0,3.73,9,hh,7,#FF8C00,69.5,36.8,75.5,4,prior_pending_realaudio,5.03,8.49,3.27,0.429,REDUP(畳語・同一),measured,False,1,ムンムン,4,atamadaka_頭高,front,false,whole
めきめき,mekimeki,4,8,9,4,3,2,1200.0,6.29,8,11000.0,7.98,8,h,6,#FFFFFF,100.0,-0.0,0.0,4,prior_pending_realaudio,6.08,3.89,0.01,0.492,REDUP(畳語・同一),measured,False,1,メキメキ,4,atamadaka_頭高,front,false,whole
めそめそ,mesomeso,3,4,1,6,8,9,400.0,3.51,3,700.0,3.31,9,c,2,#B0C4DE,78.5,-1.3,-15.2,4,prior_pending_realaudio,4.89,7.93,4.0,0.433,REDUP(畳語・同一),measured,False,1,メソメソ,4,atamadaka_頭高,front,false,whole
めためた,metameta,6,8,5,4,6,6,350.0,3.17,7,13000.0,8.27,7,h,6,#8B0000,28.1,51.0,41.3,4,prior_pending_realaudio,4.94,8.11,3.65,0.419,REDUP(畳語・同一),measured,False,1,メタメタ,4,atamadaka_頭高,front,false,whole
